nuts2;date;tier
Friuli Venezia Giulia;16/10/21;White
Friuli Venezia Giulia;17/10/21;White
Friuli Venezia Giulia;18/10/21;White
Friuli Venezia Giulia;19/10/21;White
Friuli Venezia Giulia;20/10/21;White
Friuli Venezia Giulia;21/10/21;White
Friuli Venezia Giulia;22/10/21;White
Friuli Venezia Giulia;23/10/21;White
Friuli Venezia Giulia;24/10/21;White
Friuli Venezia Giulia;25/10/21;White
Friuli Venezia Giulia;26/10/21;White
Friuli Venezia Giulia;27/10/21;White
Friuli Venezia Giulia;28/10/21;White
Friuli Venezia Giulia;29/10/21;White
Friuli Venezia Giulia;30/10/21;White
Friuli Venezia Giulia;31/10/21;White
Friuli Venezia Giulia;01/11/21;White
Friuli Venezia Giulia;02/11/21;White
Friuli Venezia Giulia;03/11/21;White
Friuli Venezia Giulia;04/11/21;White
Friuli Venezia Giulia;05/11/21;White
Friuli Venezia Giulia;06/11/21;White
Friuli Venezia Giulia;07/11/21;White
Friuli Venezia Giulia;08/11/21;White
Friuli Venezia Giulia;09/11/21;White
Friuli Venezia Giulia;10/11/21;White
Friuli Venezia Giulia;11/11/21;White
Friuli Venezia Giulia;12/11/21;White
Friuli Venezia Giulia;13/11/21;White
Friuli Venezia Giulia;14/11/21;White
Friuli Venezia Giulia;15/11/21;White
Friuli Venezia Giulia;16/11/21;White
Friuli Venezia Giulia;17/11/21;White
Friuli Venezia Giulia;18/11/21;White
Friuli Venezia Giulia;19/11/21;White
Friuli Venezia Giulia;20/11/21;White
Friuli Venezia Giulia;21/11/21;White
Friuli Venezia Giulia;22/11/21;White
Friuli Venezia Giulia;23/11/21;White
Friuli Venezia Giulia;24/11/21;White
Friuli Venezia Giulia;25/11/21;White
Friuli Venezia Giulia;26/11/21;White
Friuli Venezia Giulia;27/11/21;White
Friuli Venezia Giulia;28/11/21;White
Friuli Venezia Giulia;29/11/21;Yellow
Friuli Venezia Giulia;30/11/21;Yellow
Friuli Venezia Giulia;01/12/21;Yellow
Friuli Venezia Giulia;02/12/21;Yellow
Friuli Venezia Giulia;03/12/21;Yellow
Friuli Venezia Giulia;04/12/21;Yellow
Friuli Venezia Giulia;05/12/21;Yellow
Friuli Venezia Giulia;06/12/21;Yellow
Friuli Venezia Giulia;07/12/21;Yellow
Friuli Venezia Giulia;08/12/21;Yellow
Friuli Venezia Giulia;09/12/21;Yellow
Friuli Venezia Giulia;10/12/21;Yellow
Friuli Venezia Giulia;11/12/21;Yellow
Friuli Venezia Giulia;12/12/21;Yellow
Friuli Venezia Giulia;13/12/21;Yellow
Friuli Venezia Giulia;14/12/21;Yellow
Friuli Venezia Giulia;15/12/21;Yellow
Friuli Venezia Giulia;16/12/21;Yellow
Friuli Venezia Giulia;17/12/21;Yellow
Friuli Venezia Giulia;18/12/21;Yellow
Friuli Venezia Giulia;19/12/21;Yellow
Friuli Venezia Giulia;20/12/21;Yellow
Friuli Venezia Giulia;21/12/21;Yellow
Friuli Venezia Giulia;22/12/21;Yellow
Friuli Venezia Giulia;23/12/21;Yellow
Friuli Venezia Giulia;24/12/21;Yellow
Friuli Venezia Giulia;25/12/21;Yellow
Friuli Venezia Giulia;26/12/21;Yellow
Friuli Venezia Giulia;27/12/21;Yellow
Friuli Venezia Giulia;28/12/21;Yellow
Friuli Venezia Giulia;29/12/21;Yellow
Friuli Venezia Giulia;30/12/21;Yellow
Friuli Venezia Giulia;31/12/21;Yellow
Friuli Venezia Giulia;01/01/22;Yellow
Friuli Venezia Giulia;02/01/22;Yellow
Friuli Venezia Giulia;03/01/22;Yellow
Friuli Venezia Giulia;04/01/22;Yellow
Friuli Venezia Giulia;05/01/22;Yellow
Friuli Venezia Giulia;06/01/22;Yellow
Friuli Venezia Giulia;07/01/22;Yellow
Friuli Venezia Giulia;08/01/22;Yellow
Friuli Venezia Giulia;09/01/22;Yellow
Friuli Venezia Giulia;10/01/22;Yellow
Friuli Venezia Giulia;11/01/22;Yellow
Friuli Venezia Giulia;12/01/22;Yellow
Friuli Venezia Giulia;13/01/22;Yellow
Friuli Venezia Giulia;14/01/22;Yellow
Friuli Venezia Giulia;15/01/22;Yellow
Friuli Venezia Giulia;16/01/22;Yellow
Friuli Venezia Giulia;17/01/22;Yellow
Friuli Venezia Giulia;18/01/22;Yellow
Friuli Venezia Giulia;19/01/22;Yellow
Friuli Venezia Giulia;20/01/22;Yellow
Friuli Venezia Giulia;21/01/22;Yellow
Friuli Venezia Giulia;22/01/22;Yellow
Friuli Venezia Giulia;23/01/22;Yellow
Friuli Venezia Giulia;24/01/22;Orange
Friuli Venezia Giulia;25/01/22;Orange
Friuli Venezia Giulia;26/01/22;Orange
Friuli Venezia Giulia;27/01/22;Orange
Friuli Venezia Giulia;28/01/22;Orange
Friuli Venezia Giulia;29/01/22;Orange
Friuli Venezia Giulia;30/01/22;Orange
Friuli Venezia Giulia;31/01/22;Orange
Friuli Venezia Giulia;01/02/22;Orange
Friuli Venezia Giulia;02/02/22;Orange
Friuli Venezia Giulia;03/02/22;Orange
Friuli Venezia Giulia;04/02/22;Orange
Friuli Venezia Giulia;05/02/22;Orange
Friuli Venezia Giulia;06/02/22;Orange
Friuli Venezia Giulia;07/02/22;Orange
Friuli Venezia Giulia;08/02/22;Orange
Friuli Venezia Giulia;09/02/22;Orange
Friuli Venezia Giulia;10/02/22;Orange
Friuli Venezia Giulia;11/02/22;Orange
Friuli Venezia Giulia;12/02/22;Orange
Friuli Venezia Giulia;13/02/22;Orange
Friuli Venezia Giulia;14/02/22;Orange
Friuli Venezia Giulia;15/02/22;Orange
Friuli Venezia Giulia;16/02/22;Orange
Friuli Venezia Giulia;17/02/22;Orange
Friuli Venezia Giulia;18/02/22;Orange
Friuli Venezia Giulia;19/02/22;Orange
Friuli Venezia Giulia;20/02/22;Orange
Friuli Venezia Giulia;21/02/22;Orange
Friuli Venezia Giulia;22/02/22;Orange
Friuli Venezia Giulia;23/02/22;Orange
Friuli Venezia Giulia;24/02/22;Orange
Friuli Venezia Giulia;25/02/22;Orange
Friuli Venezia Giulia;26/02/22;Orange
Friuli Venezia Giulia;27/02/22;Orange
Friuli Venezia Giulia;28/02/22;Yellow
Friuli Venezia Giulia;01/03/22;Yellow
Friuli Venezia Giulia;02/03/22;Yellow
Friuli Venezia Giulia;03/03/22;Yellow
Friuli Venezia Giulia;04/03/22;Yellow
Friuli Venezia Giulia;05/03/22;Yellow
Friuli Venezia Giulia;06/03/22;Yellow
Friuli Venezia Giulia;07/03/22;Yellow
Friuli Venezia Giulia;08/03/22;Yellow
Friuli Venezia Giulia;09/03/22;Yellow
Friuli Venezia Giulia;10/03/22;Yellow
Friuli Venezia Giulia;11/03/22;Yellow
Friuli Venezia Giulia;12/03/22;Yellow
Friuli Venezia Giulia;13/03/22;Yellow
Friuli Venezia Giulia;14/03/22;White
Friuli Venezia Giulia;15/03/22;White
Friuli Venezia Giulia;16/03/22;White
Friuli Venezia Giulia;17/03/22;White
Friuli Venezia Giulia;18/03/22;White
Friuli Venezia Giulia;19/03/22;White
Friuli Venezia Giulia;20/03/22;White
Friuli Venezia Giulia;21/03/22;White
Friuli Venezia Giulia;22/03/22;White
Friuli Venezia Giulia;23/03/22;White
Friuli Venezia Giulia;24/03/22;White
Friuli Venezia Giulia;25/03/22;White
Friuli Venezia Giulia;26/03/22;White
Friuli Venezia Giulia;27/03/22;White
Friuli Venezia Giulia;28/03/22;White
Friuli Venezia Giulia;29/03/22;White
Friuli Venezia Giulia;30/03/22;White
Friuli Venezia Giulia;31/03/22;White
Lazio;06/11/20;Yellow
Lazio;07/11/20;Yellow
Lazio;08/11/20;Yellow
Lazio;09/11/20;Yellow
Lazio;10/11/20;Yellow
Lazio;11/11/20;Yellow
Lazio;12/11/20;Yellow
Lazio;13/11/20;Yellow
Lazio;14/11/20;Yellow
Lazio;15/11/20;Yellow
Lazio;16/11/20;Yellow
Lazio;17/11/20;Yellow
Lazio;18/11/20;Yellow
Lazio;19/11/20;Yellow
Lazio;20/11/20;Yellow
Lazio;21/11/20;Yellow
Lazio;22/11/20;Yellow
Lazio;23/11/20;Yellow
Lazio;24/11/20;Yellow
Lazio;25/11/20;Yellow
Lazio;26/11/20;Yellow
Lazio;27/11/20;Yellow
Lazio;28/11/20;Yellow
Lazio;29/11/20;Yellow
Lazio;30/11/20;Yellow
Lazio;01/12/20;Yellow
Lazio;02/12/20;Yellow
Lazio;03/12/20;Yellow
Lazio;04/12/20;Yellow
Lazio;05/12/20;Yellow
Lazio;06/12/20;Yellow
Lazio;07/12/20;Yellow
Lazio;08/12/20;Yellow
Lazio;09/12/20;Yellow
Lazio;10/12/20;Yellow
Lazio;11/12/20;Yellow
Lazio;12/12/20;Yellow
Lazio;13/12/20;Yellow
Lazio;14/12/20;Yellow
Lazio;15/12/20;Yellow
Lazio;16/12/20;Yellow
Lazio;17/12/20;Yellow
Lazio;18/12/20;Yellow
Lazio;19/12/20;Yellow
Lazio;20/12/20;Yellow
Lazio;21/12/20;Yellow
Lazio;22/12/20;Yellow
Lazio;23/12/20;Yellow
Lazio;24/12/20;Red
Lazio;25/12/20;Red
Lazio;26/12/20;Red
Lazio;27/12/20;Red
Lazio;28/12/20;Orange
Lazio;29/12/20;Orange
Lazio;30/12/20;Orange
Lazio;31/12/20;Red
Lazio;01/01/21;Red
Lazio;02/01/21;Red
Lazio;03/01/21;Red
Lazio;04/01/21;Orange
Lazio;05/01/21;Red
Lazio;06/01/21;Red
Lazio;07/01/21;Yellow
Lazio;08/01/21;Yellow
Lazio;09/01/21;Orange
Lazio;10/01/21;Orange
Lazio;11/01/21;Yellow
Lazio;12/01/21;Yellow
Lazio;13/01/21;Yellow
Lazio;14/01/21;Yellow
Lazio;15/01/21;Yellow
Lazio;16/01/21;Yellow
Lazio;17/01/21;Orange
Lazio;18/01/21;Orange
Lazio;19/01/21;Orange
Lazio;20/01/21;Orange
Lazio;21/01/21;Orange
Lazio;22/01/21;Orange
Lazio;23/01/21;Orange
Lazio;24/01/21;Orange
Lazio;25/01/21;Orange
Lazio;26/01/21;Orange
Lazio;27/01/21;Orange
Lazio;28/01/21;Orange
Lazio;29/01/21;Orange
Lazio;30/01/21;Orange
Lazio;31/01/21;Orange
Lazio;01/02/21;Yellow
Lazio;02/02/21;Yellow
Lazio;03/02/21;Yellow
Lazio;04/02/21;Yellow
Lazio;05/02/21;Yellow
Lazio;06/02/21;Yellow
Lazio;07/02/21;Yellow
Lazio;08/02/21;Yellow
Lazio;09/02/21;Yellow
Lazio;10/02/21;Yellow
Lazio;11/02/21;Yellow
Lazio;12/02/21;Yellow
Lazio;13/02/21;Yellow
Lazio;14/02/21;Yellow
Lazio;15/02/21;Yellow
Lazio;16/02/21;Yellow
Lazio;17/02/21;Yellow
Lazio;18/02/21;Yellow
Lazio;19/02/21;Yellow
Lazio;20/02/21;Yellow
Lazio;21/02/21;Yellow
Lazio;22/02/21;Yellow
Lazio;23/02/21;Yellow
Lazio;24/02/21;Yellow
Lazio;25/02/21;Yellow
Lazio;26/02/21;Yellow
Lazio;27/02/21;Yellow
Lazio;28/02/21;Yellow
Lazio;01/03/21;Yellow
Lazio;02/03/21;Yellow
Lazio;03/03/21;Yellow
Lazio;04/03/21;Yellow
Lazio;05/03/21;Yellow
Lazio;06/03/21;Yellow
Lazio;07/03/21;Yellow
Lazio;08/03/21;Yellow
Lazio;09/03/21;Yellow
Lazio;10/03/21;Yellow
Lazio;11/03/21;Yellow
Lazio;12/03/21;Yellow
Lazio;13/03/21;Yellow
Lazio;14/03/21;Yellow
Lazio;15/03/21;Red
Lazio;16/03/21;Red
Lazio;17/03/21;Red
Lazio;18/03/21;Red
Lazio;19/03/21;Red
Lazio;20/03/21;Red
Lazio;21/03/21;Red
Lazio;22/03/21;Red
Lazio;23/03/21;Red
Lazio;24/03/21;Red
Lazio;25/03/21;Red
Lazio;26/03/21;Red
Lazio;27/03/21;Red
Lazio;28/03/21;Red
Lazio;29/03/21;Orange
Lazio;30/03/21;Orange
Lazio;31/03/21;Orange
Lazio;01/04/21;Orange
Lazio;02/04/21;Orange
Lazio;03/04/21;Red
Lazio;04/04/21;Red
Lazio;05/04/21;Red
Lazio;06/04/21;Orange
Lazio;07/04/21;Orange
Lazio;08/04/21;Orange
Lazio;09/04/21;Orange
Lazio;10/04/21;Orange
Lazio;11/04/21;Orange
Lazio;12/04/21;Orange
Lazio;13/04/21;Orange
Lazio;14/04/21;Orange
Lazio;15/04/21;Orange
Lazio;16/04/21;Orange
Lazio;17/04/21;Orange
Lazio;18/04/21;Orange
Lazio;19/04/21;Orange
Lazio;20/04/21;Orange
Lazio;21/04/21;Orange
Lazio;22/04/21;Orange
Lazio;23/04/21;Orange
Lazio;24/04/21;Orange
Lazio;25/04/21;Orange
Lazio;26/04/21;Yellow
Lazio;27/04/21;Yellow
Lazio;28/04/21;Yellow
Lazio;29/04/21;Yellow
Lazio;30/04/21;Yellow
Lazio;01/05/21;Yellow
Lazio;02/05/21;Yellow
Lazio;03/05/21;Yellow
Lazio;04/05/21;Yellow
Lazio;05/05/21;Yellow
Lazio;06/05/21;Yellow
Lazio;07/05/21;Yellow
Lazio;08/05/21;Yellow
Lazio;09/05/21;Yellow
Lazio;10/05/21;Yellow
Lazio;11/05/21;Yellow
Lazio;12/05/21;Yellow
Lazio;13/05/21;Yellow
Lazio;14/05/21;Yellow
Lazio;15/05/21;Yellow
Lazio;16/05/21;Yellow
Lazio;17/05/21;Yellow
Lazio;18/05/21;Yellow
Lazio;19/05/21;Yellow
Lazio;20/05/21;Yellow
Lazio;21/05/21;Yellow
Lazio;22/05/21;Yellow
Lazio;23/05/21;Yellow
Lazio;24/05/21;Yellow
Lazio;25/05/21;Yellow
Lazio;26/05/21;Yellow
Lazio;27/05/21;Yellow
Lazio;28/05/21;Yellow
Lazio;29/05/21;Yellow
Lazio;30/05/21;Yellow
Lazio;31/05/21;Yellow
Lazio;01/06/21;Yellow
Lazio;02/06/21;Yellow
Lazio;03/06/21;Yellow
Lazio;04/06/21;Yellow
Lazio;05/06/21;Yellow
Lazio;06/06/21;Yellow
Lazio;07/06/21;Yellow
Lazio;08/06/21;Yellow
Lazio;09/06/21;Yellow
Lazio;10/06/21;Yellow
Lazio;11/06/21;Yellow
Lazio;12/06/21;Yellow
Lazio;13/06/21;Yellow
Lazio;14/06/21;White
Lazio;15/06/21;White
Lazio;16/06/21;White
Lazio;17/06/21;White
Lazio;18/06/21;White
Lazio;19/06/21;White
Lazio;20/06/21;White
Lazio;21/06/21;White
Lazio;22/06/21;White
Lazio;23/06/21;White
Lazio;24/06/21;White
Lazio;25/06/21;White
Lazio;26/06/21;White
Lazio;27/06/21;White
Lazio;28/06/21;White
Lazio;29/06/21;White
Lazio;30/06/21;White
Lazio;01/07/21;White
Lazio;02/07/21;White
Lazio;03/07/21;White
Lazio;04/07/21;White
Lazio;05/07/21;White
Lazio;06/07/21;White
Lazio;07/07/21;White
Lazio;08/07/21;White
Lazio;09/07/21;White
Lazio;10/07/21;White
Lazio;11/07/21;White
Lazio;12/07/21;White
Lazio;13/07/21;White
Lazio;14/07/21;White
Lazio;15/07/21;White
Lazio;16/07/21;White
Lazio;17/07/21;White
Lazio;18/07/21;White
Lazio;19/07/21;White
Lazio;20/07/21;White
Lazio;21/07/21;White
Lazio;22/07/21;White
Lazio;23/07/21;White
Lazio;24/07/21;White
Lazio;25/07/21;White
Lazio;26/07/21;White
Lazio;27/07/21;White
Lazio;28/07/21;White
Lazio;29/07/21;White
Lazio;30/07/21;White
Lazio;31/07/21;White
Lazio;01/08/21;White
Lazio;02/08/21;White
Lazio;03/08/21;White
Lazio;04/08/21;White
Lazio;05/08/21;White
Lazio;06/08/21;White
Lazio;07/08/21;White
Lazio;08/08/21;White
Lazio;09/08/21;White
Lazio;10/08/21;White
Lazio;11/08/21;White
Lazio;12/08/21;White
Lazio;13/08/21;White
Lazio;14/08/21;White
Lazio;15/08/21;White
Lazio;16/08/21;White
Lazio;17/08/21;White
Lazio;18/08/21;White
Lazio;19/08/21;White
Lazio;20/08/21;White
Lazio;21/08/21;White
Lazio;22/08/21;White
Lazio;23/08/21;White
Lazio;24/08/21;White
Lazio;25/08/21;White
Lazio;26/08/21;White
Lazio;27/08/21;White
Lazio;28/08/21;White
Lazio;29/08/21;White
Lazio;30/08/21;White
Lazio;31/08/21;White
Lazio;01/09/21;White
Lazio;02/09/21;White
Lazio;03/09/21;White
Lazio;04/09/21;White
Lazio;05/09/21;White
Lazio;06/09/21;White
Lazio;07/09/21;White
Lazio;08/09/21;White
Lazio;09/09/21;White
Lazio;10/09/21;White
Lazio;11/09/21;White
Lazio;12/09/21;White
Lazio;13/09/21;White
Lazio;14/09/21;White
Lazio;15/09/21;White
Lazio;16/09/21;White
Lazio;17/09/21;White
Lazio;18/09/21;White
Lazio;19/09/21;White
Lazio;20/09/21;White
Lazio;21/09/21;White
Lazio;22/09/21;White
Lazio;23/09/21;White
Lazio;24/09/21;White
Lazio;25/09/21;White
Lazio;26/09/21;White
Lazio;27/09/21;White
Lazio;28/09/21;White
Lazio;29/09/21;White
Lazio;30/09/21;White
Lazio;01/10/21;White
Lazio;02/10/21;White
Lazio;03/10/21;White
Lazio;04/10/21;White
Lazio;05/10/21;White
Lazio;06/10/21;White
Lazio;07/10/21;White
Lazio;08/10/21;White
Lazio;09/10/21;White
Lazio;10/10/21;White
Lazio;11/10/21;White
Lazio;12/10/21;White
Lazio;13/10/21;White
Lazio;14/10/21;White
Lazio;15/10/21;White
Lazio;16/10/21;White
Lazio;17/10/21;White
Lazio;18/10/21;White
Lazio;19/10/21;White
Lazio;20/10/21;White
Lazio;21/10/21;White
Lazio;22/10/21;White
Lazio;23/10/21;White
Lazio;24/10/21;White
Lazio;25/10/21;White
Lazio;26/10/21;White
Lazio;27/10/21;White
Lazio;28/10/21;White
Lazio;29/10/21;White
Lazio;30/10/21;White
Lazio;31/10/21;White
Lazio;01/11/21;White
Lazio;02/11/21;White
Lazio;03/11/21;White
Lazio;04/11/21;White
Lazio;05/11/21;White
Lazio;06/11/21;White
Lazio;07/11/21;White
Lazio;08/11/21;White
Lazio;09/11/21;White
Lazio;10/11/21;White
Lazio;11/11/21;White
Lazio;12/11/21;White
Lazio;13/11/21;White
Lazio;14/11/21;White
Lazio;15/11/21;White
Lazio;16/11/21;White
Lazio;17/11/21;White
Lazio;18/11/21;White
Lazio;19/11/21;White
Lazio;20/11/21;White
Lazio;21/11/21;White
Lazio;22/11/21;White
Lazio;23/11/21;White
Lazio;24/11/21;White
Lazio;25/11/21;White
Lazio;26/11/21;White
Lazio;27/11/21;White
Lazio;28/11/21;White
Lazio;29/11/21;White
Lazio;30/11/21;White
Lazio;01/12/21;White
Lazio;02/12/21;White
Lazio;03/12/21;White
Lazio;04/12/21;White
Lazio;05/12/21;White
Lazio;06/12/21;White
Lazio;07/12/21;White
Lazio;08/12/21;White
Lazio;09/12/21;White
Lazio;10/12/21;White
Lazio;11/12/21;White
Lazio;12/12/21;White
Lazio;13/12/21;White
Lazio;14/12/21;White
Lazio;15/12/21;White
Lazio;16/12/21;White
Lazio;17/12/21;White
Lazio;18/12/21;White
Lazio;19/12/21;White
Lazio;20/12/21;White
Lazio;21/12/21;White
Lazio;22/12/21;White
Lazio;23/12/21;White
Lazio;24/12/21;White
Lazio;25/12/21;White
Lazio;26/12/21;White
Lazio;27/12/21;White
Lazio;28/12/21;White
Lazio;29/12/21;White
Lazio;30/12/21;White
Lazio;31/12/21;White
Lazio;01/01/22;White
Lazio;02/01/22;White
Lazio;03/01/22;Yellow
Lazio;04/01/22;Yellow
Lazio;05/01/22;Yellow
Lazio;06/01/22;Yellow
Lazio;07/01/22;Yellow
Lazio;08/01/22;Yellow
Lazio;09/01/22;Yellow
Lazio;10/01/22;Yellow
Lazio;11/01/22;Yellow
Lazio;12/01/22;Yellow
Lazio;13/01/22;Yellow
Lazio;14/01/22;Yellow
Lazio;15/01/22;Yellow
Lazio;16/01/22;Yellow
Lazio;17/01/22;Yellow
Lazio;18/01/22;Yellow
Lazio;19/01/22;Yellow
Lazio;20/01/22;Yellow
Lazio;21/01/22;Yellow
Lazio;22/01/22;Yellow
Lazio;23/01/22;Yellow
Lazio;24/01/22;Yellow
Lazio;25/01/22;Yellow
Lazio;26/01/22;Yellow
Lazio;27/01/22;Yellow
Lazio;28/01/22;Yellow
Lazio;29/01/22;Yellow
Lazio;30/01/22;Yellow
Lazio;31/01/22;Yellow
Lazio;01/02/22;Yellow
Lazio;02/02/22;Yellow
Lazio;03/02/22;Yellow
Lazio;04/02/22;Yellow
Lazio;05/02/22;Yellow
Lazio;06/02/22;Yellow
Lazio;07/02/22;Yellow
Lazio;08/02/22;Yellow
Lazio;09/02/22;Yellow
Lazio;10/02/22;Yellow
Lazio;11/02/22;Yellow
Lazio;12/02/22;Yellow
Lazio;13/02/22;Yellow
Lazio;14/02/22;Yellow
Lazio;15/02/22;Yellow
Lazio;16/02/22;Yellow
Lazio;17/02/22;Yellow
Lazio;18/02/22;Yellow
Lazio;19/02/22;Yellow
Lazio;20/02/22;Yellow
Lazio;21/02/22;Yellow
Lazio;22/02/22;Yellow
Lazio;23/02/22;Yellow
Lazio;24/02/22;Yellow
Lazio;25/02/22;Yellow
Lazio;26/02/22;Yellow
Lazio;27/02/22;Yellow
Lazio;28/02/22;Yellow
Lazio;01/03/22;Yellow
Lazio;02/03/22;Yellow
Lazio;03/03/22;Yellow
Lazio;04/03/22;Yellow
Lazio;05/03/22;Yellow
Lazio;06/03/22;Yellow
Lazio;07/03/22;Yellow
Lazio;08/03/22;Yellow
Lazio;09/03/22;Yellow
Lazio;10/03/22;Yellow
Lazio;11/03/22;Yellow
Lazio;12/03/22;Yellow
Lazio;13/03/22;Yellow
Lazio;14/03/22;Yellow
Lazio;15/03/22;Yellow
Lazio;16/03/22;Yellow
Lazio;17/03/22;Yellow
Lazio;18/03/22;Yellow
Lazio;19/03/22;Yellow
Lazio;20/03/22;Yellow
Lazio;21/03/22;White
Lazio;22/03/22;White
Lazio;23/03/22;White
Lazio;24/03/22;White
Lazio;25/03/22;White
Lazio;26/03/22;White
Lazio;27/03/22;White
Lazio;28/03/22;White
Lazio;29/03/22;White
Lazio;30/03/22;White
Lazio;31/03/22;White
Liguria;06/11/20;Yellow
Liguria;07/11/20;Yellow
Liguria;08/11/20;Yellow
Liguria;09/11/20;Yellow
Liguria;10/11/20;Yellow
Liguria;11/11/20;Orange
Liguria;12/11/20;Orange
Liguria;13/11/20;Orange
Liguria;14/11/20;Orange
Liguria;15/11/20;Orange
Liguria;16/11/20;Orange
Liguria;17/11/20;Orange
Liguria;18/11/20;Orange
Liguria;19/11/20;Orange
Liguria;20/11/20;Orange
Liguria;21/11/20;Orange
Liguria;22/11/20;Orange
Liguria;23/11/20;Orange
Liguria;24/11/20;Orange
Liguria;25/11/20;Orange
Liguria;26/11/20;Orange
Liguria;27/11/20;Orange
Liguria;28/11/20;Orange
Liguria;29/11/20;Yellow
Liguria;30/11/20;Yellow
Liguria;01/12/20;Yellow
Liguria;02/12/20;Yellow
Liguria;03/12/20;Yellow
Liguria;04/12/20;Yellow
Liguria;05/12/20;Yellow
Liguria;06/12/20;Yellow
Liguria;07/12/20;Yellow
Liguria;08/12/20;Yellow
Liguria;09/12/20;Yellow
Liguria;10/12/20;Yellow
Liguria;11/12/20;Yellow
Liguria;12/12/20;Yellow
Liguria;13/12/20;Yellow
Liguria;14/12/20;Yellow
Liguria;15/12/20;Yellow
Liguria;16/12/20;Yellow
Liguria;17/12/20;Yellow
Liguria;18/12/20;Yellow
Liguria;19/12/20;Yellow
Liguria;20/12/20;Yellow
Liguria;21/12/20;Yellow
Liguria;22/12/20;Yellow
Liguria;23/12/20;Yellow
Liguria;24/12/20;Red
Liguria;25/12/20;Red
Liguria;26/12/20;Red
Liguria;27/12/20;Red
Liguria;28/12/20;Orange
Liguria;29/12/20;Orange
Liguria;30/12/20;Orange
Liguria;31/12/20;Red
Liguria;01/01/21;Red
Liguria;02/01/21;Red
Liguria;03/01/21;Red
Liguria;04/01/21;Orange
Liguria;05/01/21;Red
Liguria;06/01/21;Red
Liguria;07/01/21;Yellow
Liguria;08/01/21;Yellow
Liguria;09/01/21;Orange
Liguria;10/01/21;Orange
Liguria;11/01/21;Yellow
Liguria;12/01/21;Yellow
Liguria;13/01/21;Yellow
Liguria;14/01/21;Yellow
Liguria;15/01/21;Yellow
Liguria;16/01/21;Yellow
Liguria;17/01/21;Orange
Liguria;18/01/21;Orange
Liguria;19/01/21;Orange
Liguria;20/01/21;Orange
Liguria;21/01/21;Orange
Liguria;22/01/21;Orange
Liguria;23/01/21;Orange
Liguria;24/01/21;Orange
Liguria;25/01/21;Orange
Liguria;26/01/21;Orange
Liguria;27/01/21;Orange
Liguria;28/01/21;Orange
Liguria;29/01/21;Orange
Liguria;30/01/21;Orange
Liguria;31/01/21;Orange
Liguria;01/02/21;Yellow
Liguria;02/02/21;Yellow
Liguria;03/02/21;Yellow
Liguria;04/02/21;Yellow
Liguria;05/02/21;Yellow
Liguria;06/02/21;Yellow
Liguria;07/02/21;Yellow
Liguria;08/02/21;Yellow
Liguria;09/02/21;Yellow
Liguria;10/02/21;Yellow
Liguria;11/02/21;Yellow
Liguria;12/02/21;Yellow
Liguria;13/02/21;Yellow
Liguria;14/02/21;Orange
Liguria;15/02/21;Orange
Liguria;16/02/21;Orange
Liguria;17/02/21;Orange
Liguria;18/02/21;Orange
Liguria;19/02/21;Orange
Liguria;20/02/21;Orange
Liguria;21/02/21;Orange
Liguria;22/02/21;Orange
Liguria;23/02/21;Orange
Liguria;24/02/21;Orange
Liguria;25/02/21;Orange
Liguria;26/02/21;Orange
Liguria;27/02/21;Orange
Liguria;28/02/21;Orange
Liguria;01/03/21;Yellow
Liguria;02/03/21;Yellow
Liguria;03/03/21;Yellow
Liguria;04/03/21;Yellow
Liguria;05/03/21;Yellow
Liguria;06/03/21;Yellow
Liguria;07/03/21;Yellow
Liguria;08/03/21;Yellow
Liguria;09/03/21;Yellow
Liguria;10/03/21;Yellow
Liguria;11/03/21;Yellow
Liguria;12/03/21;Yellow
Liguria;13/03/21;Yellow
Liguria;14/03/21;Yellow
Liguria;15/03/21;Orange
Liguria;16/03/21;Orange
Liguria;17/03/21;Orange
Liguria;18/03/21;Orange
Liguria;19/03/21;Orange
Liguria;20/03/21;Orange
Liguria;21/03/21;Orange
Liguria;22/03/21;Orange
Liguria;23/03/21;Orange
Liguria;24/03/21;Orange
Liguria;25/03/21;Orange
Liguria;26/03/21;Orange
Liguria;27/03/21;Orange
Liguria;28/03/21;Orange
Liguria;29/03/21;Orange
Liguria;30/03/21;Orange
